Apache Flink: Asynchronous Iterations and Updates,Apache Software Foundation,Sachin Goel,"Apache Flink provides fast data processing capabilities. However, to incorporate several Machine Learning algorithms in the ML library, which can at most be approximated only in a distributed setting, it becomes prudent to provide an excellent iteration framework. Furthermore, while processing large amounts of data, no resource should be wasted, and no node should sit idly while other are still finishing their work, to synchronize with them. Instead an asynchronous iteration framework is needed."
Apache Kafka Output Connector for ManifoldCF,Apache Software Foundation,tugba,"ManifoldCF is an effort to provide an open source framework for connecting source content repositories to target repositories or indexes. Kafka is a distributed, partitioned, replicated queue service. Apache Kafka is being used for a number of uses cases. One of them is to use Kafka as a feeding system for streaming BigData processes. A Kafka output connector for ManifoldCF could be used for streaming or dispatching crawled documents or metadata and put them in a BigData processing pipeline."
Apache PIG - Move grunt from javacc to ANTLR,Apache Software Foundation,Dilip,"The project is more on the lines of moving gruntparser to queryparser. Currently, the parser for queries is in ANTLR, but Grunt is still javacc. The parser is very difficult to work with, and next to impossible to understand or modify. ANTLR provides a much cleaner, more standard way to generate parsers/lexers/ASTs/etc, and moving from javacc to Grunt would be huge as we continue to add features to Pig."
Apache Spark: Enhance MLlib's Python API,Apache Software Foundation,Manoj Kumar,"The Python API of MLlib has a few important features missing as when compared to the Scala backend. My project involves addition of these features, fixing related issues and improvement of the Scala backend as well.The more important of these features include1. Support save / load across all models.2. Support for evaluation metrics3. Support for streaming ML algorithms.4. Support for distributed linear algebra5. Simplifying API using DataFrames."
Apache Taverna language command line tool,Apache Software Foundation,Menaka Madushanka,Apache Taverna Language is a set of Java APIs for managing and converting Taverna workflow definitions and workflow run data bundles. It is a part of the Apache Taverna workflow system. This project is to develop a command line tool to use with Taverna language for managing and converting workflows and databundles.
Atlassian Confluence repository and Authority connector for Apache Manifold,Apache Software Foundation,Antonio David Perez Morales,"Confluence is team collaboration software. ManifoldCF is an effort to provide an open source framework for connecting source content repositories keeping the security policy of them.This project aims to build a connector that can deal with Confluence because it will be very interesting for the organizations, since they will be able to get all the Confluence information along with the rest of source content repositories, keeping the security policies defined on each repository."
AWS Load Balancing Support for Stratos,Apache Software Foundation,Swapnil Patil,Stratos has load balancer extension API which can be used to plug-in any third party load balancer into Stratos. This project is to implement a load balancer extension to support AWS Load Balancing service via its API
Benchmarking Resource Usage of Airavata’s Applications,Apache Software Foundation,John Weachock,"Apache Airavata is a software framework for scheduling and executing scientific jobs and workflows on distributed computing resources. The primary goal of this project is to integrate a decision engine and benchmark framework into Airavata. By using these features, Airavata will be able to estimate wait and execution times for the various computing resources. Users will then be able to identify and select the optimal resource for a job."
Clustering [ODE-563],Apache Software Foundation,Sudharma,"This project is about supporting cluster implementation in ODERelated jira issue - https://issues.apache.org/jira/browse/ODE-563"
Development of an android application for Taverna workflow management,Apache Software Foundation,Larry Akah,An android based application for managing Taverna workflows. Workflows are formatted as .t2flow documents that can be interpreted by a Taverna server and processed. these documents represent projects created by users to monitor a certain phenomenon or activity. Hence an android based application helps to manage these workflows when on the run or not around the project work area.
Evaluate Apache Airavata Metadata storage and explore alternative solutions,Apache Software Foundation,dchau3,"Airavata modules currently capture large amount of metadata about applications and executions. This project will formally capture the requirements for metadata management, and conduct experiments to determine the appropriate data model, storage scheme and storagetechnology to efficiently and effectively provide a meta-data management solution for Airavata."
Exact and Approximate Statistics for Data Streams and Windows in Flink,Apache Software Foundation,ggevay,"Flink streaming provides flexible functions to work with windows of data streams. My project involves calculating statistics of windows, and also the entire data stream. This is a relatively low-hanging fruit, but it might attract many users to the library.The exact calculation of some statistics would require memory proportional to the number of elements in the input. However, there exist efficient algorithms using less memory for calculating the same statistics only approximately."
Extend CONSTRUCT to build quads (JENA-491),Apache Software Foundation,Qihong Lin,"This project will add the use of GRAPH inside a CONSTRUCT template, so that it can generates quads or RDF datasets from a CONSTRUCT query, inspired by the Jena JIRA issue: https://issues.apache.org/jira/browse/JENA-491"
Extending visualization of Zeppelin with Rich GUI and Charting Manager,Apache Software Foundation,udantha,"Zeppelin is a collaborative data analytic and visualization tool for distributed, general-purpose data processing systems such as Apache Spark and Apache Flink. It has two main features, the data analytic phase and the data visualization phase. This project is an improvement or a re-design of the Data Visualization Component. It successfully eliminates all the limitations and drawbacks of the existing charting visualization component."
GCE Load Balancing Support for Stratos,Apache Software Foundation,Asanka Sanjaya,"The project is to create an extension for Apache statos for give the google compute engine load balancing support for stratos. By using this extension we can manage the web traffic to instances deployed in Google Compute Engine by stratos by using the GCE load balancer provided by google. This is the link for the jira issue[1].[1].https://issues.apache.org/jira/browse/STRATOS-499"
GenApp Integration with Apache Airavata,Apache Software Foundation,Abhishek Kapoor,"GenApp is a modular framework for multiscale science computations. Apache Airavata is a software framework for executing and managing computational jobs and workflows on distributed computing resources. The primary goal of this project is to extend GenApp for java Application and integrating it with Airavata to be able to execute long running computational jobs.Also, we need to fix previously integrated html5 version to work with new Airavata."
General bug fixing for Apache Derby,Apache Software Foundation,Abhinav Gupta,"Apache Derby an Apache DB subproject, is a relational database implemented entirely in Java. Over the years, Derby has been an active Apache project with many contributors and committers, still a significant number of challenging and interesting bugs remain in the Derby source code. The objective of this project is to resolve some of the challenging bugs currently present in the source code and contribute towards a more stable version of Apache Derby."
Improve PDFDebugger of PDFBOX [PDFBOX-2530],Apache Software Foundation,Khyrul Bashar,"PDFDebugger is a tool from PDFBox that helps the user to inspect the structure of a pdf file. Present PDFDebugger provides some useful features but also lacks some features those are necessary in PDF file debugging, e.g. a hex viewer. This project aims to add these functionalities to PDFDebugger with some other features that may make PDFDebugger more likable to users e.g. styled content stream for bracketing operators."
Integrate Airavata Java Client SDK with GridChem Client,Apache Software Foundation,Dimuthu Upeksha,GridChem is a science gateway that enables computational experiments on multiple supercomputer resources. Currently GridChem connects to an Axis2 based Middleware to pass computational tasks. Idea of this project is to port this communicational model to support with Apache Airavata java client SDK.
Integrating Apache Mesos with Science Gateways via Apache Airavata,Apache Software Foundation,pankaj saha,"Science Gateways federate resources from multiple organizations. Most gateways solve the problem of scheduling across multiple organizations in an ad hoc, per-gateway fashion. HPC environments statically partition their resources to avoid interference between multiple applications. Static partitioning is known to lead to low utilization. This project will evaluate and provide recommendations for how Apache Mesos can be used with Apache Airavata for efficient scheduling of gateway jobs."
Integrating DataCat system with Apache Airavata,Apache Software Foundation,Supun Nakandala,"DataCat is the software outcome of a final year research and development project done by a group of undergraduate students (including myself) from University of Moratuwa, Sri Lanka [1]. In brief it is a data cataloging system which can catalog scientific data products, specially which get generated in computer simulation applications running in a cyber infrastructure. The goal of this project is to integrate DataCat system with Apache Airavata and deploy it in production GridChem system [2]."
Integration Of GenApp with Apache Airavata,Apache Software Foundation,Priyanshu Patra,"GenApp is a modular framework for rapid generation of scientific applications.Apache Airavata is a software framework for executing computational jobs on distributed resources.The primary goal of this project is to make Airavata submission from Android and make the new Airavata compatible with the older version thus enabling submission from Qt3,4,5,which will be enhanced to include capabilities currently included only under HTML5. The modules also need to be integrated with Airavata's workflow."
Interactive web-based Aurora CLI tutorial,Apache Software Foundation,Willy Aguirre,"Make a cli interactive for understand how to works Apache Aurora, this project is inspired in https://www.docker.com/tryit/#0 We make a tutorial for explain step by step how to get started with Apache Aurora and you can run commands without installing anything."
Introducing “curve fitting” for stat prediction algorithm of Autoscaler,Apache Software Foundation,Pranavan Theivendiram,"Jira for the Project - https://issues.apache.org/jira/browse/STRATOS-1211Currently Autoscaler component of the Stratos takes scaling up or scaling down decisions based on the health statistics from the CEP. But the statistics send from the CEP is not accurate. So this project aims on the improvement of the prediction algorithm of the Autoscaler, by introducing the curve fitting."
JDBC blobstore abstraction for jclouds,Apache Software Foundation,Roman Coedo,"Currently jclouds supports storing local data on disk through the filesystem provider, but unfortunately it doesn't fully work on every operative system. A JDBC Blobstore would be a truly portable alternative to the filesystem blobstore for local storage and would also provide access to remote databases for remote storage, allowing jclouds users to store data and metadata in any database with a JDBC driver."
Microformats2 Support for Apache Any23,Apache Software Foundation,Nisala Mendis,"Anything To Triples (Any23) is a tool which can be used to extract structured data in web documents supporting many different input formats. Currently the Any23 only supports the microfomats which was superseded by microformats2. This project will directly involve implementation for support microformats2 specification [1] in Any23 core. Original microformats support is retained separately.[1]http://microformats.org/wiki/microformats-2"
Native Android Client for Apache Wave,Apache Software Foundation,Roshan Lakmal,"Apache Wave is tightly coupled client-server platform. In this project through an Android app, allowing Wave to reach into the mobile domain. But it not straightforward, So first we need to decouple client-server and then we need implement Android client library to access Wave server and finally we need develop simple android application to demonstrate Apache Wave on Android"
PHOENIX-1660 Implement missing math built-in functions,Apache Software Foundation,shuxiong,"Apache Phoenix is a SQL skin over HBase delivered as a client-embedded JDBC driver targeting low latency queries over HBase data.The idea of this project will be to add missing math build-in functions for Phoenix. Firstly, check the typical math functions that are implemented in relational database systems for reference. Secondly, go though the code, and summary all the missing math build-in functions. Finally, implement them for Phoenix according to the guide, and finish related testcases."
Phoenix/PHOENIX-1661 Implement built-in functions for JSON,Apache Software Foundation,Lei Wang,"I'm interested in the project of implementing JSON built-in functions for Phoenix, which is to convert other types to JSON as well as expand outmost JSON. To do this, I would therefore implement the same for Phoenix in Java based on the JSON built-in functions implemented in Postgres and then test the accuracy for all of them.I also have some idea to do more further optimization in for Phoenix, such as optimizing SELECT DISTINCT using skip scan filter."
Phoenix: Implementing missing array built-in functions,Apache Software Foundation,Dumindu Buddhika Karunathilaka,Apache Phoenix is a high performance relational database layer over HBase for low latency applications. Array data type is supported in Apache Phoenix. But there are only few built in functions currently implemented for manipulation of arrays in Phoenix. But in other relational database systems like Postgresql have a rich set of built in functions to manipulate arrays. The purpose of this project is to implement the missing array built-in functions which are applicable for Phoenix arrays.
Proposal for Summer of Code 2015 - Open Meetings: Dmitry Bezheckov,Apache Software Foundation,Dmitry,"I am introducing WebRTC supporting for Open Meetings. These include adding WebRTC datachannel and binding it with Red5 server."
Proposal to Implement GeoSPARQL in marmotta,Apache Software Foundation,Xavier_Sumba,I'm very interested in the GSoC 2015 project of MARMOTTA
Provide a tool for Visualizing Phoenix Tracing Information,Apache Software Foundation,Nishani,Apache Phoenix is a high performance relational database layer on top of HBase. Tracing had been introduced to Apache Phoenix. My project is to take tracing to the next level and provide visualization to the tracing information. This project will select the best open source charting and visualizing libraries available and integrate with Phoenix to add the required functionality to the system.
Python based Command Line Tool (CLI) for Stratos,Apache Software Foundation,Milindu Sanoj Kumarage,Currently Apache Stratos has a CLI written in Java. This proposal is to implement a similar CLI in Python to make it much more light-weight. The CLI implements commands for all the REST API methods available in 4.1.0 release.
Replace OODT's XMLPRC with Avro's RPC,Apache Software Foundation,Radu,"IntroductionOODT is a framework that allows distributed storage and cataloging of objects. To achieve its scalability OODT uses the concept of grid computing.IdeaCurrently OODT uses XMLRPC to enable communication between computers is the grid. ""Our version of this library currently sits at 2.0.1, which was released on 28th December 2005."" Apache Avro is a more moders data serialization system which also has a RPC implementation."
Securing AIRAVATA API,Apache Software Foundation,Hasini Gunasinghe,"The goal of this project is to design and implement the solution for securing AIRAVATA API. Particularly, this includes authenticating and authorizing end users in to AIRAVATA API. One of the challenges in this project is to design a unified solution which can be easily adapted to set of identified use cases that are based on different identity management scenarios. The proposed solution addresses all such use cases and involves open identity management standards."
Showing health statistics in GUI (STRATOS-1244),Apache Software Foundation,Ashan Dhananjaya,"Apache Stratos is a highly-extensible Platform-as-a-Service (PaaS) which include multitenancy, Multi fractured auto scaling, Cloud bursting andScalable dynamic load balancing. It consumes a lot of processing power and memory but this product currently doesn't have a UI to show health statistics ofitsproduct (clusters) and instances."
Spark Backend Support for Gora (GORA-386),Apache Software Foundation,Furkan KAMACI,"Apache Gora open source framework provides an in-memory data model and persistence for big data. Gora supports persisting to column stores, key value stores, document stores and RDBMSs, and analyzing the data with extensive Apache Hadoop MapReduce support.Apache Spark is a fast and general engine for large-scale data processing.It runs programs up to 100x faster than Hadoop MapReduce in memory, or 10x faster on disk. Apache Gora should support a backend for Apache Spark."
Support Sitemap Crawler in Nutch 2.x,Apache Software Foundation,cihad guzel,"The url’s can be got from only pages that were scanned before in nutch crawler system. This method is expensive. Also, the degrees of importance and “change frequance” of these urls are not known only guessed. But, it is possible to find the whole of urls in a up-to-date sitemap file. For this reason, sitemap files in website should be crawled. Nutch project will have that support of sitemap crawler thanks to this development."
Supporting Hadoop data and cluster management for VXQuery,Apache Software Foundation,efikalti,My proposal is about the VXQuery issue of retrieving data from HDFS and adding a YARN cluster management system. I explain my ideas of how I will deal with these problems and how much time I believe I will need for each one. In addition I propose another feature for VXQuery that I believe can help make the project more useful. That is making VXQuery available as a module for Hadoop.
Unsupervised Word Sense Disambiguation,Apache Software Foundation,beylerian,"The objective of Word Sense Disambiguation (WSD) is to determine which sense of a word is meant in a particular context. Apache OpenNLP currently lacks a generalized WSD module, therefore, the purpose of this project is to design and implement this module. Since techniques can be either unsupervised or supervised, another target would be to implement algorithms of common unsupervised techniques, which could serve as examples for any future contributor willing to add and compare other approaches."
WebM support in Apache OpenMeetings,Apache Software Foundation,ArtyomSavchenko,"I want to add WebM support in the Apache OpenMeetings software. It would provide ability to use modern video streaming technologies in Apache OpenMeetings, such as WebRTC."
Wider spectrum of data consumers/producers for Apache Samza,Apache Software Foundation,R M,"Apache Samza is a distributed stream-processing framework that can be deployed on top of Apache Yarn and uses Kafka as its main messaging system. The motivation of this project is to provide Samza the ability to consume/produce data from/to two very popular messaging systems, ActiveMQ and Amazon Kinesis. Although both systems are very different, Samza has a well-defined API and Samza's requirements are concretely reflected in the Samza-Kafka module which will be used as reference for the project"
Word Sense Disambiguation - Supervised Techniques,Apache Software Foundation,mondher,"The objective of Word Sense Disambiguation is to determine which sense of a word is meant in a particular context. Apache OpenNLP currently lacks a WSD module, therefore, the purpose of this project is to design and build a WSD module that implement the algorithms of common supervised techniques. The implemented techniques could serve as examples for any future contributor that would like to add other approaches."
XMark Benchmark Support for VXQuery,Apache Software Foundation,Shivani Mall,"For this project, I plan to have the XMark Benchmark work on VXQuery. I plan to use test-driven development and split my project into four phases. The first phase involves building a test suite. The second phase involves determining and logging the errors by creating issues to the JIRA Issue list. The third phase involves implementing a mentor-determined optimal solution for the failing queries. The last phase involves documenting the supported XMark queries on the VXQuery website."
Chemical engineering domain-specific models,ASCEND,Akash Deep Singhal,"Currently ASCEND has limited number of pre-defined models that are relevant to the field of Chemical Engineering. This narrows down the applicability of ASCEND and highlights the need for developing simple and important process models in ASCEND. Also, with the development of these process models, a new need for flash algorithms will also be created. . The thermodynamic supports in ASCEND also needs to be broadened."
GUI improvements,ASCEND,Adrian Boguszewski,"The main goal is to port Ascend application to Gtk3, add installer for Windows users and implement functionalities, which are not available in GUI now."
Ideal Mixture Support for FPROPS,ASCEND,Jacob Shealy,"Ideal solutions (ideal-gas and ideal-solution mixtures) are the starting point for thermodynamic modeling of multicomponent mixtures.This project will add ideal-gas and ideal-solution capabilities to the FPROPS library, and prepare for future implementation of non-ideal (real) mixtures.Existing FPROPS facilities for calculating pure-component properties will be used to find pure-component properties.These are then aggregated to calculate ideal-gas or ideal-solution mixture properties."
Numerical Algorithmic Enhancement: Dynamic Modelling in ASCEND,ASCEND,Harry Raymond Joseph,"The IDA solver requires more refinements both in the numerical as well as user-facing aspects. One important issue is to do with EVENT syntax - which helps to model whole range of systems, in which parametric constants themselves change values with triggered events, or even more sophisticated systems in which constraint equations are added or deleted when a given event is triggered. This project attempts to strengthen the functionalities of the IDA solver."
Tabulated Frontend to FPROPS,ASCEND,sidharth somanathan,"We plan to give a efficient frontend to FPROPS by implementing a Tabulated Taylor Series Expansion. We expect this implementation to reduce the computation time as bulk of the time is moved to allocating and building the table. After that, successive calls to evaluate some thermodynamic state property can be efficiently calculated by looking up into the table and doing very few arithmetic operations to get the result."
Android-based Remote Display,BeagleBoard.org,Azizul Hakim,"My project goal is to implement a kernel device driver for USB Playback device, USB mouse and keyboard using Android AOA protocol. Successful completion of this project will give support of multiple cape and peripherals in a single gadget. I'll also focus on improving the USB framebuffer driver and develop corresponding android application for end user."
BoneScript Web PagesWith Live-Running Examples And Documentation,BeagleBoard.org,Ehab AlBadawy,The idea here is to make the most use of BoneScript and let Bone101 more user friendlyespecially for newbies to make uploading/downloading or sharing tutorials as easy as possible.
Demo Android app using BBBAndroid,BeagleBoard.org,Ankur,"BBBAndroid is mainly designed to enable users to run Android on our favorite embedded linux board (i.e. Beaglebone Black). ""Demo Android app using BBBAndroid"" project focuses on the demonstration of apps that can run on Android which makes use of some awesome peripherals support of the BeagleBone Black like ADC, GPIO, I2C, SPI, USB, CAN , PWM, UART etc. Future task could be to make simple APIs for interfacing BBB peripherals using NDK."
Enabling accurate magnetic field measurements on Cubesats,BeagleBoard.org,Niko Visnjic,"Magnetic field measurements play an important role in Earth-orbiting satellites, such as attitude determination and scientific instrument pointing. Unless built specifically for high accuracy measurements, satellites usually come with significant magnetic sources of errors that severely degrade measurement accuracy.This GSoC project aims to implement algorithms that enable low-cost high quality magnetic field measurements on smaller spacecraft without booms using the BeagleBone platform."
NW.js (a.k.a node-webkit) based cross-platform getting-started app,BeagleBoard.org,Ariane Paola Gomes,"The cross-platform getting-started app will provide a tool for new users, that allows an easy and fast configuration of Beagle boards. Inexperienced users get the chance to start using Beagle quickly and most importantly hassle-free, allowing them to experience Linux and embedded systems."
PRU Bridge,BeagleBoard.org,Apaar Gupta,"The aim of this project is to create a generic, multi channel bridge between userspace Linux and PRU, allowing developers to send and receive data seamlessly between ARM <--- > PRU via creation of plugin driver."
PRUSS Support for newer kernels,BeagleBoard.org,Shubhangi Gupta,"The aim is to build a framework for easy communication between the ARM and PRUSS. Currently these features are provided by libprussdrv and linux kernel’s remoteproc infrastructure. However both have their limitation and require developers to hack kernel drivers to optimize them for their application. This project would develop a lightweight, robust easy-to-use, yet powerful communication framework for ARM-PRU, which would make life for beaglebone users a lot easier."
Elixir - NoSQL adapters for Ecto,businessBEAM Community,Michał Muskała,"The goal of the project is to explore possibility of Ecto supporting NoSQL databases and creating a NoSQL adapter.I plan to divide time spent on the project into three main parts:- Creating MongoDB adapter- Extending support for SQL databases- Native MongoDB driver or other NoSQL adapters"
Grapherl : stats aggregtion & graphing system (ejabberd: idea #2),businessBEAM Community,Vanshdeep,"Grapherl is a stats aggregation and on-demand graph generation system. Leveraging the legendary power of Erlang/OTP, it is designed (discussed further) to be real-time & highly scalable and customizable allowing its users to control each and every aspect as they seem fit. Grapherl is intended but limited to gather and represent metrics aggregated from ejabberd servers as its designed to be serviceable to any other application producing metrics like gauge, counter or timing values."
"Proposal for joining ""Project Jupyter integration"" of BEAM Community",businessBEAM Community,Piotr Przetacznik,"Fault tolerance approach proved to be extremely effective in area of distributed systems. Elixir is a new language which can apply this solution to web applications. In this proposal I do not only present some kind of simple vision of how Elixir can become significant in data science but also I share my point of view about important matters: why I decide to choose this specific project, what is really important to accomplish it as well as short description of my experience related to this idea."
Simplified and Secured Logins,businessBEAM Community,Anant,"The idea behind this project is promote easy login process for Zotonic.com. With increasing web applications, there needs to be way for users to logins which is more hassle free.Moreover this needs to be secure and safe."
XEP-0357 for ejabberd + app server,businessBEAM Community,Christian Ulrich,I want to continue implementing XEP-0357 (Push) as an ejabberd module. The app server part shall be reusable by other XMPP servers
Inventory Management Module,Bika Open Source LIMS Collective,Aman Arora,"While Bika LIMS already has the basics for Product and Sample References management, as well as some simple Supply Order functionality, this module has been neglected for too long. In most cases the inventory management of lab products and reagents are managed by an external application (ERP) using Bika's JSON API, a Bika module will add better customised functionality, suitable for resource limited settings too, yet sophisticated enough to deal with best of breed requirements."
Inventory Management Module for Bika LIMS,Bika Open Source LIMS Collective,Jayadeep K,"The project aims to create a one-stop solution for the management of inventory in a laboratory, from the purchase and supply of inventory to its storage, analysis, stock control and defect management. In addition, the module will aid the laboratory users by evaluating the current stock and expenses. Based on this data predictions will be made on the depletion time of stocks and their future demand. The audit trails for each data change are also recorded in accordance with GLP and FDA Guidelines."
"Productivity, Management and Tracking Reports",Bika Open Source LIMS Collective,Chandan Kharbanda,"The aim of the project is to refactor catalogs and indexes, re-write Reports Module by making a generic query tool, and integrate D3.js for reports generation."
Bulk Data Transfer,"Biomedical Informatics, Emory University",TEJAS SHAH,"The Cancer Imaging Archive (TCIA) currently uses a Java WebStart solution which is to be replaced bya web based version. This solution should have functionalities like parallel streaming, tracking download, data consistency validation and has to be able to recover from failure and interruptions.Link to the Google Doc Proposal version is mentioned in the ""Additional Info URL"" field."
Data Federation / Integration Tools,"Biomedical Informatics, Emory University",pradeeban,"Medical image archives consists of heterogeneous data sources. Multiple data sources and databases store the medical images, which need to be federated and integrated for more complex use case scenarios. The data consumer should be able to federate interesting data across diverse data sets without knowing much about the information model of the different data sources. Future work identified in the last GSoC should be implemented and the platform should be integrated with the current work."
Integrating CNN with an Interactive Machine Learning System,"Biomedical Informatics, Emory University",Nelson,"This project aims to improve the performance of the current Convolutional Neural Network being used in the prototype, by basically using three approaches: testing different possible features other than the current ones, implementing a new model to include the unlabeled data, fine tuning and optimising the new model."
TCIA Data Exploration and Information Visualization,"Biomedical Informatics, Emory University",Ganesh Iyer,"Our goal is to build a generic data explorer that allows visualization designers to author visualization dashboards. One of the biggest challenges is to pool data from different remote archives, integratively. We propose a client server architecture, using mongo for filtering to handle big datasets. We’ll be using d3.js/dc.js on the client side with brushing-and-linking-like features to perform interactive visual analysis. Subsequently we use the data explorer to author a dashboard for TCIA."
Boost Document Library Development,Boost C++ Libraries,Anurag Ghosh,"To unify APIs of different Office suits and provide a library that is capable of doing simple tasks with office documents (creation, pdf exporting, file format changes, data extraction and cells manipulations). The library aims to simplify the Office API usage to such an extent that casual users can make their own applications using it. Currently, the Office API’s are not that intuitive and easy to use, and this abstraction layer would provide easier access and thus higher productivity."
Boost uBLAS EigenSolver,Boost C++ Libraries,Rajaditya Mukherjee,"In this project, I propose to extend the usability of the Boost uBLAS Linear Algebra Library with an eigensolver module for real, dense matrices. Apart from Eigen Decomposition, modules will be provided for SVD which is one of the most commonly used operations in data mining, machine learning and other scientific applications. The algorithms implemented will closely follow other commercial libraries like Eigen and Armadillo."
Boost.Fixed-Point,Boost C++ Libraries,Nikhar,"In this project, we will provide an implementation of a fixed-point library based on http://www.open-std.org/jtc1/sc22/wg21/docs/papers/2012/n3352.html. The core work involves developing a series of templates and template specializations that embody the fixed-point numbers in various precision ranges."
Enhanced vector and deque containers,Boost C++ Libraries,Benedek Thaler,"I propose to write a full-fledged and enhanced C++11 versions of `std::vector` and `std::deque` with extra functionality that gives the programmer more control over buffers, segments and iteration.In case of devector, the main idea would be to allow cheap `push_front`, `pop_front`, `push_back` and `pop_back` operations.The deque (or segmented_devector) should be similar to std::queue, but with a dynamically specified segment size, taking the low-latency RDMA usecase into account."
Improved compile-time associative data structures for Hana,Boost C++ Libraries,Louis Dionne,"The goal of this project is to improve the compile-time associative data structures present in the Hana C++14 metaprogramming library. I aim to provide a richer interface than what is currently available and also to improve the compile-time performance of those data structures, while keeping the runtime performance on-par with non-naive hand-written code."
Improving Boost.Compute,Boost C++ Libraries,Jakub Szuppe,"Improving performance of the core Boost.Compute algorithms by choosing the best way to perform computations based not only on the size of problem, but also on used device and its hardware capabilities. Implementing reduction by key algorithm and support for using custom function in inclusive and exclusive prefix sum operations."
Safe Float (boost::safe_numerics<float>),Boost C++ Libraries,Damian Vicino,"Arithmetic operations in C++ are NOT guaranteed to yield a correct mathematical result. For instance, the overflow an addition operation may produce an infinite value. This project proposes implementing a drop-in replacement for float and double which guarantee that, when used in expressions in a C++ program, no incorrect arithmetic results will be produced without the developer awareness. The project intents to detect some issues at compile time, but some require to be detected at runtime."
Andre Eleuterio GSoC Proposal for the Linux XIA team at Boston University,Boston University / XIA,Andre Eleuterio,"Proposal regarding the project Extending OVS to support XIA's headers from the Ideas List of the Linux XIA team at Boston University. In this proposal, I explain my academic background in detail, followed by an explanation of my responsibilities and availability during the summer. I conclude by explaining my approach to the project and how I am preparing to complete it successfully."
Extending XLXC to support arbitrary network topologies,Boston University / XIA,Aryaman Gupta,Developing a ruby library defining topology and parameters of the nodes and links. Replacing Linux bridges with OVS. Extend XIA Linux Container(LXC) support for topologies other than star and complete topologies. Using yED to represent complex topologies. Importing topologies from RocketFuel.
Implementing perfect hashing for mapping XID types to loaded principals,Boston University / XIA,Pranav Goswami,"Linux XIA needs to hash XID types to unique buckets in a couple of places of its codebase. This mapping must be highly efficient because it affects the speed of routing packets, so if there is a guarantee that no two XID types hash to the same bucket, the code can make fewer memory accesses. This problem is called perfect hashing in the literature."
