Implementation of message passing in the Debian infrastructure ,Debian Project,Simon Chopin,This project aims at leveraging the existing FedMsg software to emit various messages when events occur in our infrastructure. 
Improvements to Debian Search and the Search Interface,Debian Project,Aarsh Shah,"The project is about improving Debian's search results and search interface by implementing state of the art and parameter free DFR weighting schemes in Xapian which are known to outperform the current weighting schemes available under Xapian and then deploying them in Debian search. Also, query expansion feature will also be implemented in Debian search and it will be greatly improved by implementing novel query expansion schemes in Xapian which are not currently implemented. Moreover, spelling suggestions feature and resistance to keyword spamming will also be implemented in Debian search which will greatly improve the search experience for Debian users. As an optional project, the popularity of a page will be estimated by various metrics which will then be used to add to the weight of a of a page thereby making the search results more relevant and dynamic. "
Leiningen & Clojure packaging,Debian Project,Eugenio Cano-Manuel,Debian maintainers don't have tools to automate the packaging of software made with Leiningen and Clojure. This project will be divided into 2 parts: The first part will be packing the dependencies for Leiningen 2 (wheezy currently has 1.7.1 which is outdated) this will allow Debian to incorporate more Clojure programs and libraries into it's package system. The second part is to write tools to ease the packaging of software made with Leiningen and Clojure.
MIPS N32/N64 ABI Port,Debian Project,Eleanor Chen,"MIPS is one of the most elegant RISC CPUs in the industry, and there are quite a lot different usages in its family. This project attempts to create a new MIPS N32/N64 ABI port for Debian. Different from O32 (used by existing mips/mipsel port), N32 is an address model that has most 64-bit capabilities but uses 32-bit data structures to save space and process time, it is quite similar to the ongoing x32 port for x86 platform. At the same time, N64 is a full 64-bit address model which is comparable to x86_64 on x86. There is consensus that N32/N64 ABI would give capable devices better performance, while O32 ABI should be kept for devices that is only 32-bit capable. Since Multiarch support is almost available in Debian, we are able to apply the state-of-art technology to help us on both bootstrapping and future usages. Users can run N64 kernel with mixed N32/N64 userland to take advantage of both the performance and the large memory as needed."
OpenJDK and Debian,Debian Project,YeShuxiong,"To finalize the transition to the OpenJDK 7 for all debian packages, and to attempt to build with OpenJDK 8"
OpenRC init system in Debian,Debian Project,Bill Wang,Add LSB init script compatibility to OpenRC. 
PTS rewrite in Django,Debian Project,Marko Lalic,"Package Tracking System (PTS) is currently a mess of various technologies and languages: Perl, Python, XSLT which makes it extremely hard to maintain and extend. It includes an e-mail and Web interface for viewing information about packages, but the information shown is rather fixed and adding something new is a daunting task. Finally, since it is based on generating static HTML files, it does not offer real-time up-to-date information. This project aims to rewrite the application using Python and the Django framework in order to solve these problems by making a modular modern Django application."
Redesign metapackage creation for Debian Blends,Debian Project,Emmanouil Kiagias,"In Debian Blends a basic way to install packages belonging to a certain user task is a set of so called metapackages. The package blends-dev is responsible for creating these metapackages taking as input data task files, which specify dependecies from binary packages. The current implementation is using information from the system where blends-dev is called to validate the dependencies. In practice this has the effect that the most popular architectures (i386, amd64) are used as reference for metapackages which are intended to work on all available Debian architectures. The task of the GSoC project is to rewrite the blends-dev code to enable architecture dependent metapackages creation."
scan-build on the Debian archive,Debian Project,Léo Cavaillé,"The project consists in using clang's static analyzer (C, C++, Objective-C) on Debian packages to help developers find bugs that compilers are not able to find. scan-build can detect a large range of oddities in the code from dead assignments (a clean up is always something worthy) to null pointer dereferencement or weird malloc/free scenarios. This is a process that could be integrated into Debian quality assurance workflow, to ensure stability for end users and remove bugs even before uploading packages to the archive (such as other daca tools or lintian checks)."
ZFS on Linux integration,Debian Project,Aron Xu,"ZFS provides many more advanced features than any other filesystems available to Linux users, and it's proven in production environment for years. There is btrfs under heavy development to provide similar functions, while the way is still quite long to go. At the same time native ZFS on Linux (ZoL) is a low hanging fruit for Linux users. To achieve this target we have two things to do: make zfs actually work on a Linux distribution; make it better integrated into the system, pushing its higher-level functions more handy to end users. This project covers the both parts, which is to provide a functional ZFS support in Debian by integrating basic functions into the system and more in-depth integration. A well integrated ZFS support will make Debian even better suited for enterprise usages than today, and most of the work in this project will be immediately available to BTRFS users once different bits are taken care."
A Timeline Viewer of Patient Medical Records,"Dept. of Biomedical Informatics, Emory University",Shao,"In this project,we will examine novel ways to create an environment to display a patient's medical records and medical history. Currently patient medical records are resemble ugly reciepts straight from the 80s. In this project, we will help develop a timeline view (as in facebook timeline) of a patients complete medical history. When completed, it should allow a patient to see their entire medical history as a timeline with medications, treatments etc. "
Customized XML to JSON& JSON to XML Conversion Utility,"Dept. of Biomedical Informatics, Emory University",Nakull Gupta,"The main aim of the project is to design and implement a library to allow conversion of XML data sets to JSON in a custom defined manner - with the help of user defined mappings. Round trip conversion - XML -> JSON -> XML will also be supported.The use case is that currently all the open source tools which perform this conversion do not allow mapping specific attributes and nodes. They transform the complete XML into a JSON without taking into consideration user specifications. In most cases only a small portion of the XML is required to be transformed( to specific JSON fields) - which can be easily specified by XPath and JSON Schema - thus the requirement of this utility. The library designed will be easy to use and have an extensible and simple Interface. The mappings file will be a JSON Schema file with the description tag for each element containing the XPath expression for the same. Only those elements which are required to be converted from XML will be specified by the user in the JSON Schema.Some limitations might arise as with just XPath and JSON Schema there might be ambiguities and anomalies in the conversion. I will be documenting all these and trying to rectify and reduce the limitations of this library. I have expanded more on the features of this library in the course of this proposal."
High Performance CPU and GPU Microscopy Image Analysis Algorithms and Implementations,"Dept. of Biomedical Informatics, Emory University",Michalc,Project aims to develop parallel version of image processing algorithms. Some algorithms already have parallel implementation in Nvidia Cuda technology and the goal is to port those algorithm to more general OpenCL framework. There is also need to develop parallel versions of algorithms that have only serial version at this moment.
Interactive Visual Interface Development to Explore Large Quantitiesof Time Series Data and Patient State in Intensive Care Units,"Dept. of Biomedical Informatics, Emory University",Abhishek Das,"The goal of this project is to design a next-generation Intensive Care Unit monitoring visualization application that analyzes data streams in real-time and displays patient state. The focus will be on human interaction with the interface so that clinicians can intuitively comprehend trends and explore details. Population views will also be a part of this application to enable examination and assessment of trends and states of multiple patents across units or hospitals.The web application will be based on the latest technologies (HTML5, CSS3, JavaScript, WebSockets, AJAX), which are lightweight, asynchronous, real-time and portable. This will provide a next-generation toolset for clinicians to interact and assess patient state in intuitive ways. Professional coding practices will be followed so that the code is elegant and well-organized into MVC (or MV*) and can be easily extended by future developers."
Large Scale Biomedical Data Integration,"Dept. of Biomedical Informatics, Emory University",Shao Hong,"This project will retrieve different format such as XML and JSON from different Data Service. The problem is that these dataset are stored in their various database systems and it hard to allow users to give a general query and return result join from these various dataset. The objective of this project and aim to achieve is to create an “integrated dataset” and provide user an interface such as Restful to issue query and return result in JSON, XML format."
Proposal for Hadoop-GIS: Extending Hive with Spatial Queries,"Dept. of Biomedical Informatics, Emory University",Xiling Sun,"With the rapid development of positioning technology and imaging technology, the scale of spatial data has shown to have a exponential growth. There are two major challenges for managing and querying these massive spatial data: the multi-dimensional structure of spatial data and the high computational complexity of spatial queries. The rapid growth of spatial data requires a fast query system. In this project, we will present Hadoop-GIS by extending Apache Hive, a MapReduce based data warehousing system with spatial query capabilities. The main goal of Hadoop-GIS is to develop a highly scalable, cost-effective, efficient and expressive integrated spatial query processing system for data and compute intensive spatial applications, that can take advantage of MapReduce running on commodity clusters."
Attach the PSurface Library of DUNE to ParaView ,Distributed and Unified Numerics Environment (DUNE),Iris,Writing Python scripting to read PSurface object and display it in paraview. Implement aParaView filter to control the PSurface surface simplification algorithm.
Performance testing framework,Distributed and Unified Numerics Environment (DUNE),Miha Čančula,"Provide a framework for repeatedly measuring the performance of DUNE. I will write a number of small example programs to be used as benchmarks. A test running environment will compile and run these benchmark while measuring the spent time and consumed resources. While the tests will be run on many computers, the results will be reported to a central dashboard that will analyze the data and visualized on a website. "
Add Google App Engine support and improvement for django-deployer,Django Software Foundation,Colin Su,"Django deployer is a deployment tool for deploying django apps onto modern PaaS (Platform as a service) such as heroku, stakato, dotcloud and Google App Engine, deploying django onto PaaS is usually not easy rather than IaaS because Django is a full featured web framework and with complicated setting, we need to tune a lot to fix the requirement of PaaS."
"Composite Fields, vol. 2",Django Software Foundation,Michal Petrucha,"Two years ago, as part of GSoC 2011, I started working on an implementation of composite fields as a means to support multi-column primary keys in models. While the project was successful, the timeframe wasn't sufficient to finish it and get it into a state where it could be merged into Django. This year I propose to take the last remaining steps for this project to be ready and hopefully even extend it with some extra features which were left out of the initial project."
Revamping validation functionality and merging django-secure,Django Software Foundation,Christopher Medrela,Revamping validation functionality and merging django-secure
Block compression feature in HAMMER2,DragonFly BSD,iostream,"This project aims to add block compression feature to HAMMER2. It consists of 2 parts: first, implementing an algorithm capable of compressing a physical block to 50% or less of its original size (in powers of 2, like 32 KB, 16 KB; the original size being 64 KB) and, second, adding a hammer2 utility command to set the compression mode on any directory, which will try to compress any written content in that directory and its subdirectories using the implemented algorithm. If the algorithm can’t compress a particular block to 50% or less of its original size, the block is written uncompressed."
Capsicum kernel implementation,DragonFly BSD,Joris GIOVANNANGELI,"Capsicum is a fine grained capability framework for unix systems. It can be use to sandbox applications by restructing their access to various global namespaces. Capsicum is currently implemented in FreeBSD kernel. The goal of this proposal is to add capsicum support to the DragoFlyBSD kernel"
Implement hardware nested page table support for vkernels,DragonFly BSD,Mihai Carabas,The aim of this project is to implement support for extended/nested page tables virtualization extension in order to improve page table walkings in the vkernels.
Make vkernels checkpointable,DragonFly BSD,Pawel Dziepak,This project aims to make it possible to generate a checkpoint file of a vkernel and restore it later in a manner unnoticeable for the virtual processes it runs.
Userland System V Shared Memory / Semaphore / Message Queue implementation,DragonFly BSD,Larisa Grigore,"Implement some or all of these subsystems in their entirety, or as completely as possible in userland."
"""AlsoSQL"":Extend JSON server to support more than just key-value operations",Drizzle Database,Mohit Srivastava,"Drizzle 7.1 introduced a HTTP JSON server that allows clients to connect to Drizzle over HTTP, using a JSON based protocol. The 0.1 version still uses plain old SQL as the query language, embedded into the JSON structure. A work in progress also adds a pure json key-value protocol that supports HTTP PUT, POST, DELETE and GET operations. In this project you will further extend the functionality of the pure json protocol to also support querying of secondary indexes, ranges, etc."
Improving Replication Policy in drizzle,Drizzle Database,Ajaya K Agrawal,This project involves designing a facility to wait for an event on a table and changing the slave plugin to use it.
MySQL Replication into Drizzle,Drizzle Database,Kuldeep Porwal,"The project includes a interesting idea to build a libdrizzle-redux api based module to help replicate data from MySQL to Drizzle (Row based replication will be used). But currently most web applications owner uses MySQL, as either they don't know about drizzle power or they already deployed their application on MySQL. With this project Web Application owner can take advantages of both MySQL and Drizzle as they can keep their old MySQL features and at the same time can use drizzle plugins to implement new and faster feature with this drizzle replicated database."
Parallelization and Automation of Drizzle Continuous Integration Infrastructure,Drizzle Database,Sharan Kumar M,"Drizzle Continuous Integration uses Jenkins CI tool at present. It includes a Jenkins server / master with a few slaves. However, the infrastructure does not support parallel running of tests / builds to a scalable extend. So the project aims in bringing parallelism with automation. This can be envisioned as follows. Drizzle CI does builds using Jenkins. It tests for regression using the available test suites. To bring in parallelism, the CI infrastructure should make execution of test jobs, which may include a build, a sysbench test, a randgen test, etc., simultaneous. A dedicated system / cloud node must be configured for execution of each job in the test job list. Multiple tests + Multiple nodes = Parallelism. Configuring these nodes should be handled in a simple way. It should be as simple as writing a simple config file, of specified format, and then issuing a command which configures the nodes accordingly. Nodes + Configuration files = Automated configuration."
A new trait implementation,ESUG (European Smalltalk User Group),Sebastian Tleye,"Traits are pure units of behavior that can be composed to form classes or other traits. The trait composition mechanism is an alternative to multiple or mixin inheritance in which the composer has full control over the trait composition. The result enables more reuse than single inheritance without introducing the drawbacks of multiple or mixin inheritance.The current implementation of traits in Pharo merges the trait methods into the classes that use the trait. This merging of external methods into classes makes the implementation of the development tools harder.So, the idea would be improve this implementation."
Animation Library based on Athens,ESUG (European Smalltalk User Group),Mariano Vicente,"Animation Library based on Athens frameworkThe Athens is a new vector-based graphics framework for Pharo.Implementing the animation framework on top of it, would make possible to usevarious visual effects in UI for transitions like fading, sliding, zooming/rotation.. or morphing geometrical shapes from one to another.Animation framework could also be used to realize better support for importing SVG format which contains animations."
Athens implementation in Amber with HTML5 Canvas,ESUG (European Smalltalk User Group),Matthias Springer,"Athens is an open-source vector graphics framework that lets Pharo users programmatically generate diagrams, vectorial drawings and animations. I want to port Athens to Amber, a Smalltalk implementation running in the web browser. It will use the HTML5 Canvas for drawing.My motivation is to give Smalltalk/web developers a tool for generating high-quality drawings easily. On top of Athens, we can build a framework for drawing user interfaces in Amber."
Better rewriting rule tool,ESUG (European Smalltalk User Group),Gisela,"The refactoring browser is based on a powerful rewrite engine which transforms AST. However it is quite cumbersome to write rewrite rules. There is a need to build a tool to help programmers defining their own transformation."
DBXTalk on NativeBoost,ESUG (European Smalltalk User Group),Rocio Amaya,"This project proposes to use NativeBoost bindings to remove the necessity of the native openDBX library, simplifying the deployment of applications using relational databases"
Debugger Improvements,ESUG (European Smalltalk User Group),Clara Allende,"The Smalltalk IDE contains an advanced debugger that allows the programmer to explore and change the program as it is executing.Over the last years, the Smalltalk community has realized a number of experiments and libraries that, taken together, form a powerful core of a new, even more advance debugger subsystem:a new Debugger Modela first graphical user interface for this modelan AST (Abstract Syntax Tree) interpreterresearch in the direction of Object Centric DebuggingThe goal of this internship is to take the exiting code and build a new debugger infrastructure.Technical DetailsTo solve this problem, the student will have to:implement a user interface using the Spec frameworkextend the AST Interpreter to support debugging (e.g., single step execution)extend the debugger model to use the AST interpreterintegrate with Object Centric DebuggingBenefits to the Studentlearn about Abstract Syntax Trees, Debuggers and IDEs.learn about advanced concepts of language implementation.learn about design and implementation of debuggers for dynamic languagesunderstand how programming languages and IDEs are implemented;integration into a prolific community, fond of software development and programming languages;potential integration as a master and/or PhD student within research groups of the community around the world (France, Switzerland, Chile, Belgium, Argentina).Benefits to the CommunityFor the Smalltalk community, the current debugger is an indispensable tool for daily development. An improved debugger will have a direct impact on the productivity of every developer and will, last but not least, support the development of Smalltalk IDEs themselves."
Graph-ET,ESUG (European Smalltalk User Group),Daniel Aviv,"The necessity of having a chart-drawing tool integrated with Roassal is increasing day by day. Graph-ET is a tool that allows the user to create and draw charts with small and expressive Smalltalk instructions. The user may enter a large variety of entries, and the program with parse it to fit the users need. For example, the user may use a domain of words and visualize the length of those words with just two lines of code. The nice thing about Graph-ET is that it’s very simple to see results also the interface allows the user the play with their charts in avariety of ways. The idea is having a kind of EyeSee but with Roassal as rendering and adding more power of desition to the user.Graph-ET is a software that needs to draw to work, for that it mainly uses Object Profile’s Roassal to make the drawing and the interaction work.The student will learn a lot more of Smalltalk and Pharo environment. Also he will learn some chart visualization and learn to solve all the problems that come with it. Not to mention learning entry parsing. Mainly he will face with serious and critical decisions that will change the fate of his program, but that will mean significant learning process for him.The community will have the pleasure of making fast charts with small and expressive instructions; this will lead to a more simple way of making and drawing charts. The users of Roassal will enjoy a tool that fit their needs and that work well with the software they already own."
Improving Roassal Scalability,ESUG (European Smalltalk User Group),Mathieu Dehouck,http://gsoc2013.esug.org/projects/roassal-scalability
Mars 1.0,ESUG (European Smalltalk User Group),Carla Griggio,"Current Pharo UI state of the art building is tightly coupled to the Morphic framework. Morphic, though flexible, has became aged and far from the experience a native interface can offer. Mars is cross-platform native user interface framework, which allows Pharo programmers to build modern user experiences. Mars currently is under heavy changes due to a big refactoring performed to allow multi-platform behavior, and most of its widgets need to be rebuilt, thought not entirely from scratch."
SciSmalltalk - Solving Ordinary Differential Equations in Smalltalk,ESUG (European Smalltalk User Group),Natalia Moskovchuk,"DescriptionSciSmalltalk is a new Smalltalk project, similar to existing scientific libraries like NumPy, SciPy for Python or SciRuby for Ruby. SciSmalltalk already provide basic functionalities under MIT licence: complex and quaternions extensions, random number generator, fuzzy algorithms, LAPACK linear algebra package, Didier Besset'snumerical methods, ... We want to extend SciSmalltalk to solve ODE (Ordinary Differential Equations). SciSmalltalk is available here: https://github.com/SergeStinckwich/SciSmalltalk"
Spec platform/framework Independence,ESUG (European Smalltalk User Group),Benjamin Van Ryseghem,"The goal is to improve and ensure the platform independence of Spec. Indeed, one of Spec goals is to generate widgets on multiple UI rendering framework (Morphic, Seaside, etc). The student could improve Spec by providing a set of widgets for multiple framework, and ensure the usability of Spec in different Smalltalk dialect."
Tools for developing Amber web clients from Pharo,ESUG (European Smalltalk User Group),Rustem,"Further development of Nemo project towards ability to build Amber applications from Pharo, including tools like Browser, Inspector, Debugger, etc."
UIPainter,ESUG (European Smalltalk User Group),Erwan Douaille,"DescriptionThe purpose is to offer a way to easily describe and create UI using a point and click interface. This interface should be extendable, as well as the widget proposed. The Painter should also propose a simple wayto link widgets together, and to locally redefine behaviours.Technical DetailsUsing Spec, the UIPainter should be able to generate the needed methods (and Layouts).The UI corresponding class could also be generated.Benefits to the StudentA deep understanding of UI creation. A good set of knowledges about widgets interactions. The students will also benefits of an understanding of Spec at all the levels.Benefits to the CommunityThe community will benefit of a new tool for generating UIs easily using the new platform independent UI framework. A UIPainter will help developers by improving the widgets reuse and simply the process of UI creation"
AHCI device model in userspace for bhyve,FreeBSD,Zhixiang Yu,"Currently bhyve only supports virtio disk for the guest's block device. This project will add AHCI device emulation to bhyve so that we can emulate normal cdroms and disks. This project will benefit bhyve a lot. First of all, since AHCI is widely supported in various Operating Systems, bhyve can support other nonproprietary and proprietary guest OSs without the virtio disk driver in those OSs. Secondly, this project will make it possible to install a GENERIC system from a emulated cdrom device."
Intelligent Download manager service for the Ports Collection,FreeBSD,Ambarisha,"The current ports infrastructure uses fetch to get distfiles. There are some drawbacks to this approach like picking the target site, duplicate downloads etc. This new design overcomes these drawbacks."
net80211 rate control API - 802.11n extensions,FreeBSD,Chenchong Qin,"There is a simplistic rate control API in net80211 of FreeBSD, which lack the support of 802.11n features. 802.11n brought a 10x maximum net data rate compared to its predecessor, but, unfortunately, the hard-won rate up can be easily wasted if rate control hasn't been properly performed. This project will extend the net80211 rate control API of FreeBSD to be 802.11n aware and be able to support multiple rate attempts. With the extended API, wireless throughput can be further imrpoved."
packagekit backend for pkgng,FreeBSD,Matt Windsor,"My proposal is to develop, test and document a PackageKit backend for pkgng, ideally with the view of being able to use an existing PackageKit frontend such as Apper to install, remove and upgrade packages on a FreeBSD system."
PkgNG pluggable solver framework,FreeBSD,Vsevolod Stakhov,"PkgNG is the novel package management system designed for using in *BSD systems in conjunction with FreeBSD ports. Currently pkgng uses its own solver, however, it misses important features, such as alternatives logic, advanced conﬂict resolving and provide/require logic. Furthermore, there are numerous researches related to solver algorithms and pkgng should provide pluggable interface for such solvers and eventually select an optimal one. So the main goal of this project is to design and implement pluggable API for pkgng solverthat allows to use experimental solvers with fallback to default solver if there are no external solvers"
Port data compression services and video codecs to Capsicum,FreeBSD,Daniel Peyrolon,"During this project I will port some data compression services(bzip2,xz,zlib) and video codecs(libavcodec) to Capsicum."
Port GlusterFS to FreeBSD,FreeBSD,Mike Ma,"GlusterFS is an open source distributed file systemthat uses FUSE. It has been used in many different scenarios such as cloud computing. The code of Glusterfs relies a lot on Linux semantics, and now it's becoming usable on NetBSD since NetBSD 6.0.Right now, GlusterFS won't compile on FreeBSD. In this project, I'll port GlusterFS and make it fully work on FreeBSD. "
USB device passthrough support on BHyVe,FreeBSD,Takuya ASADA,"Support USB device passthrough on BHyVe, to make BHyVe more useful for users."
VirtualBox shared folder support for FreeBSD guests,FreeBSD,Oleksandr,"VirtualBox is very popularvirtualization product which supports a large number of operating systems. And also has many other features, one of main is ""share folders"". It is used to transfer files using only internal resources of the system, without network connection. FreeBSD does't have support this features with guests OS,and it is uncomfortable when using VirtualBox, that's why this project is very useful for users and interesting to develop for me."
Write new features for Capsicum,FreeBSD,oshogbo,During this project I will write new features for Capsicum and I will also port fetch services to use Capsicum.
Android support for darknet connections ,Freenet Project Inc,Nitesh Bharadwaj,"A P2P platform like freenet should definitely have an Android version. Since it is a resource intensive application, it might consume a lot of battery/data. My objective is to utilize the technologies, pre-built into android (Wi-Fi direct and QR), to save upon battery/data and to make it user friendly where ever possible. The power problem is overcome by making two versions of the application, a resource intensive and a light weight. The resource intensive application runs on laptops,homeservers etc. while light weight application on android mobiles. These two applications communicate with each other over Wi-Fi direct (i.e. no data/internet connectivity is required).We plan to use QR code as a means to establish darknet connections. Two nodes connect when they scan each other's QR codes. This provides a very user friendly and secure alternative to run darknet in a censored environment.Finally, we plan to utilize Wi-Fi direct for exchanging popular content on the data stores when two nodes meet. This lessens the burden on actual internet connectivityWith smart phones, smart cameras and smart TV sets evolving. this project appears rewarding."
Distributed Version Control Improvements with WoT and Infocalypse,Freenet Project Inc,Steve Dougherty,"Source repositories in Freenet are somewhat inconvenient, requiring manual sharing of repository keys, and having no features apart from push and pull. I'd like to extend Infocalypse to use WoT to make it easier to push, pull, and discuss code. This means the ability to publish repositories under WoT identities, and allowing others to make comments and pull requests. In a phrase, I hope to build a distributed GitHub over Freenet."
File sharing/searching for Freenet,Freenet Project Inc,leuchtkaefer,My “ideal storage system” includes functionality to share and search for immutable documents (such songs or videos). The search results include objects that were generated in the system that contain partial data of the targeted file. These objects were generated independently of the initial user’s uploaded file. Later the user or someone who is searching for this content can use the new objects to recover the initial file. To make this thing possible it is necessary to locate these new objects. The search is conducted using CHK without any extra knowledge.
The Tahrir Project,Freenet Project Inc,Ravi Tejasvi,"Tahrir aims to be a distributed, decentralized, scalable, and anonymous ""workalike"" for Twitter.I would like to help bring Tahrir to an initial public beta release stage, which would require a good understanding of the already in-place code and commendable experience in handling the GUI related projects."
Transport Layer Improvements project,Freenet Project Inc,Quadrocube,"Generally, the aim of the project is to enhance the survivability of slow and dying connections at the same time boosting the broad ones. Also it seems important to improve the current congestion control mechanism."
Customizable Push Surveys for Funf,Funf.org,Swetank Kumar Saha,"It will be a nice feature, if users could design a custom survey online and it could be pushed dynamically to the Android devices. Moreover, the user should be able to define the time at which the survey needs to be launched on the devices. The survey should allow multiple question types and be highly customizable."
External peripherals and high bandwidth probe support,Funf.org,Pararth Shah,"My proposed idea for Funf.org is a combination of two ideas: (i) to build a framework for supporting probes to collect data from external peripheral devices, and (ii) to support high bandwidth probes, eg. photo, video and audio probes.Although both ideas cannot be implemented in 3 months, I am looking forward to being assigned either one of the two projects, or a combination of the two. (See full proposal for details.)Both of the ideas excite me, as they will provide a platform for accessing, storing, processing and uploading a range of data formats, from a variety of input devices/sensors. This will increase the reach of the Funf framework and enable a lot of interesting applications to built upon this platform."
Allocate or rebalance VMs based on CPU load metrics,Ganeti,Spyros Trigazis,"It has been observed that when running relatively big Ganeti clusters with lots of VMs on them, the major problem when allocating (or rebalancing) is the CPU load. Only the number of CPUs of every node is being taken in account at the moment which results to imbalanced nodes. The proposed idea is to also take in account a metric for each node’s CPU load in a time window t, export this information for every node to hail and then choose to allocate with a corresponding policy."
Better openvswitch Ganeti support,Ganeti,Sebastian Gebhard,"openvswitch support shall be integrated in Ganeti to allow more scalable and autoconfigurable networking for the virtual instances, also including clustering."
Completing C++11 regex,GCC - GNU Compiler Collection,Tim Shen,"This proposal aims to implement regex interfaces required by the C++11 standard as much as the student can."
Optimizing large applications with LTO,GCC - GNU Compiler Collection,Martin Liška,"Link time optimization (LTO) in GCC has become mature enough to build large applications like Firefox, Chromium or Linux kernel. The optimization offers a great opportunity for additional performance improvements different from program speed or memory consumption. Large applications are motivated to reduce size of executable, either because of mobile platforms (i.e. Firefox for Android), or due to dynamic linker boot load steps such as dynamic relocations or static initializers. I will benchmark large applications from the point of view described above and I will implement LTO IPA passes that will deal with described issues."
eQTL Pipeline and Visualisation For The Galaxy Project,Genome Informatics,Saket Choudhary,"Establish an eQTL pipeline in Galaxy for various tools, pack them in a workflow for comparison and implement visualisation heatmaps and scatter plots using d3.js."
Genome Informatics - Improving UX of GMOD,Genome Informatics,Bossiaux Flavien,"Extensions for MediaWiki (widget, skin and feedback extension)"
Reactome Smartphone Application,Genome Informatics,Umang Kedia,This project aims to bring Reactome to the smartphones. Reactome’s REST API is quite diverse and exposes lots of data. This data can be utilized to develop a smartphone app which would allow users to access pathways and other data easily. The technology is advancing at a rapid rate and the count of smartphones is increasing everyday. A good app is necessary to allow users to access the data from anywhere. My objective is to develop a user friendly app which gives access to data anywhere. I will use jQuery mobile to design the UI and it will be wrapped into Phonegap to make it a native app.
WormBase iOS App/Mobile web site,Genome Informatics,Antonio Marino,Development of a mobile web application and a HTML5 App for accessing the WormBase.org database.
Framework for automated ebuild generators,Gentoo Foundation,Jauhien Piatlicki,"The goal of this project is the creation of a solid framework that will allow an integration of 3rd party software providers (like pypi, octave-forge, ELPA) with Gentoo in a unified way."
Gentoo On Android,Gentoo Foundation,Benda XU,"This project is about running Gentoo natively on Android devices.I am going to develop libc support and root permission handling in Gentoo Prefix, and deploy the enhanced Gentoo Prefix in parallel to Android userland in mobile devices, such as smart phone and tablet. This will provide a full-featured native GNU userland to Android system.Provided libc is integrated into Gentoo Prefix seamlessly, cross-compiled bootstrapping of Gentoo Prefix will be investigated to ease the deployment process of Gentoo on Android."
identity.gentoo.org OpenID provider,Gentoo Foundation,Michał Górny,"The identity.gentoo.org webapp is an early front-end to the LDAP infrastructure used by Gentoo to authenticate the developers. The project aims to built a complete OpenID provider on top of it, to provide a common authentication and identity exchange mechanism for all Gentoo sites."
LDAP front-end web interface,Gentoo Foundation,Pavlos Ratis,"I propose to implement an LDAP front-end web interface that will allow Gentoo developers and users to configure easily their attributes from Gentoo’s LDAP server. This project is based on a previous GSoC project codenamed ‘Okupy’, which is an LDAP authentication web UI. The web application will be for general usage and not only for LDAP administrators or system admins. "
Puppet module for gentoo,Gentoo Foundation,Vikraman Choudhury,The aim of this project is to extend the current puppet-portage module and improve gentoo support on upstream modules.
R_Overlay: Automated overlay maintenance,Gentoo Foundation,Andre Erdmann,extend overlay creation and add automated overlay maintenance
Completing Legend Module,Gephi Consortium,Vijesh M,"The Legend module is an already started project in Gephi. The current module implementation already covers the basic legends models and their rendering. However, the module requires extra effort to reach a higher level of maturity before being camera-ready for release. The primary goals of this year’s project include upgrading to a better UI, revising the legend API, rewriting the legend serialization modules, making the default aspects more appealing and extending the interaction possibilities with legends. The secondary goals of this project include the introduction of two new legends and the integration of legends with the available statistical data."
Graphstore benchmark and Tuning,Gephi Consortium,niteshbhargv,"Graphstore is New graph API that is introduced to core graph structure of Gephi. The graph structure is at heart of the Gephi, so it should be robust and require the optimum memory requirement, thus set of well defined benchmarks is needed in order to test the speed of the core and check the various boundary cases."
Statistics Unit Tests,Gephi Consortium,Anna,"I would like to impelement some unit testing functionality for statistics package to test existing statistical measures, such as average shortest path, betweenness centrality, page rank and so on. "
A Web Application for Getting Things GNOME!,GNOME,Parin Porecha,"GNOME has very powerful desktop applications which can do activities ranging from resizing disk-partitions to simulating planetariums. Getting Things Gnome! aka GTG is one such software for managing daily tasks. It has a lot of features like – infinite level of subtasks, tags, gnome-shell integration, collaboration support. This proposal aims at building a web application which fully supports all the features of GTG, synchronizes with it, and has a task-sharing functionality. The proposed app would allow users to use GTG on their GNOME desktops and the online interface on other desktop-environments, thereby making GTG usable on both GNOME as well as non-GNOME machines."
Add Bookshelf View & Tiling support to Evince,GNOME,akash,"The project aims at making 2 major improvements to Evince, the default document viewer in a large number of Linux distributions (including Ubuntu, Fedora and Linux Mint).First, a bookshelf view will be added (similar to gnome-documents) for recent documents. There is a bug/feature request for this - https://bugzilla.gnome.org/show_bug.cgi?id=633501. Next, tiling support will be added so that documents can be viewed at higher zoom levels. This is an important feature, as is evident from the long standing bug/feature request- https://bugzilla.gnome.org/show_bug.cgi?id=303365."
Add Lua support for Grilo plugins,GNOME,Victor Toso,"This proposal is about making possible to write plugins to Grilo in Lua as an alternative to C.This idea was discussed in Guadec 2012 as a good way to spread the adoption of Grilo."
Banshee: Integrate with more REST API Services (SongKick and FanArt.TV),GNOME,Tomasz Maczyński,I will integrate Banshee with more REST API Services - namely SongKick and FanArt.TV. Thanks to that user will be shown a concert suggestions and artists' graphics in the music library.
